,A,B,C,D,E,F,H,K,L
ConcatenatedReads_8AB_TP_4_all,0.3706289827823639,0.02116534672677517,0.06968033313751221,0.0,0.08998044580221176,0.2957555651664734,0.010223379358649254,0.11401296406984329,0.0019175114575773478
ConcatenatedReads_8AB_TP_5_all,0.34962230920791626,0.027139049023389816,0.06582537293434143,0.0,0.20104756951332092,0.2582722008228302,0.011439353227615356,0.05011322349309921,0.006483837496489286
ConcatenatedReads_8AC_TP_1_all,0.6592853665351868,0.0,0.0,0.0,0.0,0.386439710855484,0.0,0.21963271498680115,0.0
ConcatenatedReads_8AC_TP_3_all,0.6105058193206787,0.0,0.03904478996992111,0.0,0.03852282091975212,0.18963705003261566,0.09329202771186829,0.052815113216638565,0.0
ConcatenatedReads_8AC_TP_4_all,0.21492819488048553,0.0,0.0,0.01312921941280365,0.011624270118772984,0.0509776771068573,0.0,0.7049291133880615,0.0003319788083899766
ConcatenatedReads_8PA_TP_3_all,0.12795805931091309,0.0,0.029857652261853218,0.0008263411582447588,0.006623259745538235,0.22148288786411285,0.005341002251952887,0.5617281198501587,0.0002041800762526691
ConcatenatedReads_8PB_TP_3_all,0.31766560673713684,0.0,0.02800786681473255,0.01644234172999859,0.09003826230764389,0.3875289559364319,0.02880101650953293,0.09473983943462372,0.0
ConcatenatedReads_8PB_TP_4_all,0.37230628728866577,0.003039279719814658,0.02535303123295307,0.010071993805468082,0.0734337717294693,0.3586530089378357,0.018492721021175385,0.09957657754421234,0.002678772434592247
ConcatenatedReads_8PB_TP_5_all,0.3457060158252716,0.012821461074054241,0.02088826708495617,0.012810816988348961,0.10468176752328873,0.30327051877975464,0.014084774069488049,0.12322307378053665,0.005066778045147657
ConcatenatedReads_9AA_TP_1_all,0.39559096097946167,0.0,0.40070274472236633,0.0,0.1589137762784958,0.0,0.015456391498446465,0.022731313481926918,0.0
ConcatenatedReads_9AA_TP_2_all,0.3589702844619751,0.0,0.20473572611808777,0.0,0.30025985836982727,0.0,0.030670130625367165,0.07583329826593399,0.0
ConcatenatedReads_9AA_TP_3_all,0.5976395010948181,0.0,0.30709555745124817,0.0,0.0705748051404953,0.0,0.0,0.022412970662117004,0.0
ConcatenatedReads_9PA_TP_2_all,0.14927713572978973,0.0,0.0,0.19805115461349487,0.106483094394207,0.0,0.0,0.5691837668418884,0.0
ConcatenatedReads_9PA_TP_3_all,0.07955711334943771,0.007341065909713507,0.019737249240279198,0.17245274782180786,0.15128304064273834,0.03304138407111168,0.03117440827190876,0.4157889485359192,0.0
ConcatenatedReads_OCA_TP_2_all,0.013451647944748402,0.0,0.05995001271367073,0.08298289775848389,0.000963417871389538,0.6249087452888489,0.0750429704785347,0.050830818712711334,0.0009033821988850832
ConcatenatedReads_OCA_TP_4_all,0.4865054488182068,0.0,0.5787345767021179,0.0,0.0,0.0,0.0,0.26748865842819214,0.0
ConcatenatedReads_OCB_TP_2_all,0.623184859752655,0.0,0.00400179298594594,0.016340937465429306,0.0,0.006928256247192621,0.18994563817977905,0.1175338551402092,0.0
ConcatenatedReads_10AA_5_MG5,0.5146370530128479,0.0,0.0,0.0,0.0,0.0,0.0,0.4678437411785126,0.0023095698561519384
ConcatenatedReads_10PA_5_MG5,0.1145513504743576,0.0,0.0,0.0,0.0,0.010242841206490993,0.03146342188119888,0.8223820328712463,0.0
ConcatenatedReads_10PB_5_MG5,0.6604442596435547,0.0,0.0,0.0,0.0,0.01938597299158573,0.0,0.29753121733665466,0.0
ConcatenatedReads_11AA_1_MG6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_11AA_3_MG5,0.1454562395811081,0.0,0.8038225173950195,0.0,0.0,0.0,0.0,0.07889057695865631,0.0
ConcatenatedReads_11AA_4_MG7,0.0,0.0,0.6414968371391296,0.0,0.0,0.43692746758461,0.0,0.31540772318840027,0.0008981877472251654
ConcatenatedReads_11PA_1_MG6,0.0,0.0,0.6414646506309509,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_11PA_3_MG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_11PA_4_MG7,0.0,0.0,0.0,0.47521892189979553,0.0,0.0,0.0,0.0,0.0016903782961890101
ConcatenatedReads_12AA_3_MG4,0.0914841741323471,0.0,0.0,0.23587913811206818,0.0,0.09034238010644913,0.31004199385643005,0.24634607136249542,0.0
ConcatenatedReads_12AA_3_MG7,0.22980311512947083,0.0,0.0,0.21265962719917297,0.0,0.29723867774009705,0.32901033759117126,0.25601091980934143,0.0
ConcatenatedReads_12AA_4_MG7,0.5095546245574951,0.0,0.0,0.0,0.0,0.3455621004104614,0.47247257828712463,0.29926469922065735,0.0
ConcatenatedReads_12PA_4_MG7,0.1545371264219284,0.0,0.012065820395946503,0.04450104758143425,0.0,0.0,0.5959500074386597,0.11799878627061844,0.0
ConcatenatedReads_13AA_1_MG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0891069546341896,0.007266239728778601
ConcatenatedReads_13AA_1_MG7,0.5895833373069763,0.0,0.0,0.0,0.0,0.4179089665412903,0.0,0.3755958676338196,0.0
ConcatenatedReads_13AA_3_MG5,0.35121914744377136,0.0,0.0,0.0,0.517377495765686,0.36077186465263367,0.0,0.0,0.0
ConcatenatedReads_13AA_4_MG6,0.41260549426078796,0.0,0.0,0.0,0.595883309841156,0.0,0.0,0.0,0.0
ConcatenatedReads_13PA_4_MG7,0.6510003805160522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3319804072380066
ConcatenatedReads_13PB_1_MG1,0.11275508254766464,0.0,0.0,0.3942212760448456,0.011043315753340721,0.3817650079727173,0.07729815691709518,0.0028751192148774862,0.0003209827118553221
ConcatenatedReads_13PB_1_MG7,0.09676647186279297,0.0,0.0,0.5474354028701782,0.0,0.2530512809753418,0.048184096813201904,0.0,0.0
ConcatenatedReads_14AA_2_MG7,0.0,0.0,0.0,0.0,0.0,0.51155024766922,0.0,0.5413427948951721,0.004196870606392622
ConcatenatedReads_14AA_3_MG5,0.0,0.0,0.0,0.4367485046386719,0.0,0.4281136989593506,0.3420543670654297,0.35794663429260254,0.0
ConcatenatedReads_14PA_2_MG4,0.14666666090488434,0.0,0.30648618936538696,0.361059308052063,0.007121421862393618,0.0,0.06041160598397255,0.03775649145245552,0.0
ConcatenatedReads_14PA_2_MG7,0.07228915393352509,0.0,0.005770485382527113,0.3282161355018616,0.0,0.019379934296011925,0.23783546686172485,0.19450150430202484,0.007494810037314892
ConcatenatedReads_14PA_3_MG5,0.09066390991210938,0.0,0.006277653854340315,0.40845370292663574,0.0,0.06307783722877502,0.18778736889362335,0.11216520518064499,0.006404626648873091
ConcatenatedReads_15AA_1_MG6,0.8682916760444641,0.0,0.41700732707977295,0.0,0.0,0.0,0.0,0.0,0.0006322427652776241
ConcatenatedReads_15AA_5_MG5,0.5514203906059265,0.0,0.49280956387519836,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_15AB_4_MG7,0.6402763724327087,0.0,0.0,0.46739324927330017,0.0,0.0,0.0,0.2967582046985626,0.0
ConcatenatedReads_15PA_1_MG6,0.5925083756446838,0.0,0.012911229394376278,0.36786291003227234,0.0012978697195649147,0.0,0.0,0.004183070734143257,0.0
ConcatenatedReads_15PA_4_MG7,0.581818163394928,0.0,0.019505534321069717,0.37367236614227295,0.0,0.0,0.0,0.00824893731623888,0.0
ConcatenatedReads_15PA_5_MG5,0.7111512422561646,0.0,0.014068014919757843,0.25225314497947693,0.0019259649561718106,0.0,0.0031859688460826874,0.0024115636479109526,0.0
ConcatenatedReads_16PB_3_MG7,0.1313333809375763,0.0,0.2998226284980774,0.4089093804359436,0.008844087831676006,0.0,0.0533248670399189,0.027879491448402405,0.0
ConcatenatedReads_17AA_1_MG6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002990370849147439
ConcatenatedReads_17AB_1_MG6,0.7734179496765137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_17PA_3_MG4,0.2525625228881836,0.0,0.5578942894935608,0.017168940976262093,0.0,0.1236148253083229,0.0,0.006698311772197485,0.005718686617910862
ConcatenatedReads_17PA_3_MG7,0.2527211308479309,0.0,0.5549876689910889,0.019695671275258064,0.0,0.12646940350532532,0.0,0.0,0.009467936120927334
ConcatenatedReads_19AA_1_MG6,0.8811107277870178,0.010267997160553932,0.08775899559259415,0.006358858663588762,0.0,0.020465239882469177,0.0,0.006211924832314253,0.0
ConcatenatedReads_19AA_3_MG7,0.9161821007728577,0.0,0.0698838159441948,0.0,0.0,0.01827125996351242,0.0,0.0,0.0
ConcatenatedReads_19PA_1_MG6,0.140290305018425,0.0,0.6515820026397705,0.0,0.0,0.0,0.0,0.16216160356998444,0.0
ConcatenatedReads_19PA_3_MG5,0.1648934781551361,0.0,0.5940972566604614,0.0,0.0,0.0,0.0,0.1533309817314148,0.0
ConcatenatedReads_1AA_1_MG2,0.29763129353523254,0.0,0.6304101347923279,0.05007064342498779,0.0,0.015607649460434914,0.0,0.020201539620757103,0.0005027923034504056
ConcatenatedReads_1AA_3_MG1,0.3683445155620575,0.0,0.5601236820220947,0.04521436244249344,0.0,0.004487315192818642,0.0,0.014698621816933155,0.0005327023682184517
ConcatenatedReads_1AA_3_MG2,0.3062458038330078,0.0,0.6211333870887756,0.04541520029306412,0.0,0.0,0.0,0.016600681468844414,0.0
ConcatenatedReads_1AA_4_MG3,0.33626341819763184,0.0,0.5306947231292725,0.08832761645317078,0.0035370185505598783,0.011961625888943672,0.0,0.014930842444300652,0.0
ConcatenatedReads_1AA_5_MG5,0.4058319926261902,0.0,0.5179774761199951,0.10287222266197205,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_1PA_1_MG2,0.0,0.0,0.0,0.946559488773346,0.0,0.037374190986156464,0.0,0.003946124576032162,0.0002558983105700463
ConcatenatedReads_1PA_2_MG1,0.024304891005158424,0.0,0.03935021534562111,0.7533908486366272,0.0,0.08672188967466354,0.042513370513916016,0.022759446874260902,0.0
ConcatenatedReads_1PA_4_MG1,0.014236053451895714,0.0,0.014660246670246124,0.9197938442230225,0.0,0.02329498715698719,0.009690930135548115,0.008949286304414272,0.0
ConcatenatedReads_1PA_5_MG6,0.015090658329427242,0.0,0.021223459392786026,0.9042794108390808,0.0,0.023494038730859756,0.012727649882435799,0.008464567363262177,0.0
ConcatenatedReads_1PB_2_MG1,0.3018292486667633,0.0,0.058388859033584595,0.08745840936899185,0.0,0.0,0.3762774169445038,0.10326776653528214,0.003419372020289302
ConcatenatedReads_1PB_2_MG4,0.30629780888557434,0.0,0.040330298244953156,0.07396331429481506,0.0046318466775119305,0.006818203255534172,0.39121678471565247,0.08769093453884125,0.006034698337316513
ConcatenatedReads_1PB_3_MG2,0.5491244792938232,0.0,0.08123654872179031,0.12771035730838776,0.0031874203123152256,0.03012545220553875,0.20146562159061432,0.07450117915868759,0.0
ConcatenatedReads_1PB_3_MG3,0.5055227279663086,0.0,0.08500523865222931,0.11879916489124298,0.005225472152233124,0.015138909220695496,0.16512367129325867,0.06341372430324554,0.005259787663817406
ConcatenatedReads_21AA_1_MG6,0.5014566779136658,0.0,0.24240142107009888,0.0,0.0,0.0,0.2734404504299164,0.0,0.24328523874282837
ConcatenatedReads_21PA_5_MG5,0.8317720293998718,0.0,0.02209901623427868,0.06973139196634293,0.0,0.08520188927650452,0.0,0.0,0.0
ConcatenatedReads_22AA_1_MG6,0.0385873019695282,0.0,0.0,0.0,0.04856529086828232,0.0,0.0,0.9169113636016846,0.0
ConcatenatedReads_22PA_1_MG6,0.3074467182159424,0.0,0.0,0.1350315809249878,0.0046374257653951645,0.0,0.0919395163655281,0.3719818592071533,0.0
ConcatenatedReads_23AA_1_MG7,0.0,0.0,0.0,0.0,0.0,0.515724241733551,0.3838466703891754,0.47535964846611023,0.4593594968318939
ConcatenatedReads_23PA_1_MG6,0.01963798701763153,0.0,0.007720875553786755,0.361521452665329,0.0,0.10031377524137497,0.3605770468711853,0.0,0.014372745528817177
ConcatenatedReads_24AA_1_MG6,0.562038242816925,0.0,0.431842178106308,0.0,0.0,0.47200286388397217,0.0,0.0,0.31662994623184204
ConcatenatedReads_24AA_3_MG5,0.5406190156936646,0.0,0.4794299006462097,0.0,0.0,0.41529855132102966,0.0,0.0,0.23203635215759277
ConcatenatedReads_25AA_1_MG6,0.5489389300346375,0.0,0.34308934211730957,0.0,0.33018624782562256,0.0,0.0,0.0,0.0
ConcatenatedReads_25PA_1_MG6,0.1952858418226242,0.0,0.01989862322807312,0.20130358636379242,0.5789183974266052,0.008312857709825039,0.0166342593729496,0.0037315094377845526,0.0
ConcatenatedReads_2AA_1_MG2,0.9033494591712952,0.0,0.03923046588897705,0.26764634251594543,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_2AA_3_MG3,0.9036381840705872,0.0,0.01339088287204504,0.07305129617452621,0.0,0.0,0.014038152992725372,0.011390669271349907,0.0
ConcatenatedReads_2AA_5_MG6,0.6848666667938232,0.0,0.021013062447309494,0.2601417899131775,0.0,0.0,0.026072274893522263,0.0201009139418602,0.0
ConcatenatedReads_2AB_3_MG2,0.0,0.0,0.07863666117191315,0.0,0.7382255792617798,0.0,0.0,0.052884772419929504,0.007102633360773325
ConcatenatedReads_2AB_3_MG4,0.7161829471588135,0.0,0.0,0.0,0.0,0.43191808462142944,0.0,0.0,0.32324525713920593
ConcatenatedReads_2AB_5_MG4,0.8301369547843933,0.0,0.0,0.157399520277977,0.0,0.0,0.0,0.0,0.11047171801328659
ConcatenatedReads_2PA_1_MG2,0.09484536200761795,0.0,0.037676434963941574,0.49320846796035767,0.01450690720230341,0.0,0.02237912453711033,0.2861776351928711,0.007306402549147606
ConcatenatedReads_2PA_3_MG3,0.0935133770108223,0.0,0.013853279873728752,0.5415193438529968,0.006185957230627537,0.0052034747786819935,0.017182528972625732,0.26351362466812134,0.00616720225661993
ConcatenatedReads_2PB_1_MG1,0.14075526595115662,0.0,0.03509293124079704,0.2305675446987152,0.32268065214157104,0.0,0.20796197652816772,0.041304945945739746,0.0
ConcatenatedReads_3AA_2_MG1,0.0,0.0,0.0,0.41217052936553955,0.0,0.05836557596921921,0.17049843072891235,0.0,0.041663262993097305
ConcatenatedReads_3AA_2_MG4,0.3913593590259552,0.0,0.0,0.4296879172325134,0.0,0.27896347641944885,0.3090282678604126,0.0,0.0
ConcatenatedReads_3AB_2_MG1,0.0,0.0,0.0,0.2921479344367981,0.0,0.0,0.3442501425743103,0.0,0.07820005714893341
ConcatenatedReads_3AB_2_MG4,0.4541513919830322,0.0,0.0,0.4621029198169708,0.0,0.0,0.506740152835846,0.3247586786746979,0.0
ConcatenatedReads_3PA_2_MG1,0.22544525563716888,0.0,0.05285337194800377,0.48453468084335327,0.0021724370308220387,0.045293524861335754,0.13176807761192322,0.0065190549939870834,0.010051014833152294
ConcatenatedReads_4AA_1_MG1,0.4505135118961334,0.5832717418670654,0.0,0.0,0.0,0.12058234959840775,0.0,0.0,0.0006610989803448319
ConcatenatedReads_4AA_1_MG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_4AA_1_MG5,0.5794662237167358,0.7821927070617676,0.0,0.0,0.0,0.2920234501361847,0.0,0.0,0.0
ConcatenatedReads_4AB_1_MG3,0.12454406917095184,0.0,0.051348984241485596,0.0,0.0035878890193998814,0.7962832450866699,0.0,0.008162000216543674,0.0
ConcatenatedReads_4AB_1_MG5,0.46042004227638245,0.0,0.0,0.0,0.0,0.6999202966690063,0.0,0.0,0.0017162906005978584
ConcatenatedReads_4AC_1_MG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029867343604564667,0.0035562082193791866
ConcatenatedReads_4AC_1_MG5,0.0,0.0,0.0,0.0,0.0,0.542756974697113,0.0,0.0,0.0
ConcatenatedReads_4PA_2_MG1,0.00699300691485405,0.0,0.003927122801542282,0.052267346531152725,0.0,0.030489452183246613,0.8820697665214539,0.007056694943457842,0.0
ConcatenatedReads_4PA_2_MG5,0.01938331313431263,0.0,0.00981135480105877,0.048252977430820465,0.0,0.031276971101760864,0.8595097064971924,0.011352207511663437,0.0
ConcatenatedReads_5AA_1_MG1,0.49227067828178406,0.0,0.0,0.11571353673934937,0.0,0.0,0.4027414917945862,0.010041826404631138,0.0010139213409274817
ConcatenatedReads_5AA_1_MG4,0.4636980891227722,0.0,0.0,0.4815945625305176,0.0,0.0,0.2838227450847626,0.0,0.0
ConcatenatedReads_5AA_3_MG3,0.346888929605484,0.0,0.03215726464986801,0.26252785325050354,0.0,0.0,0.1328391134738922,0.1782851368188858,0.0018657116452232003
ConcatenatedReads_5AA_3_MG4,0.5836898684501648,0.0,0.0,0.3969525396823883,0.0,0.0,0.36597108840942383,0.27737781405448914,0.0
ConcatenatedReads_5AB_1_MG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05949195846915245,0.022705836221575737
ConcatenatedReads_5AB_1_MG4,0.4953453242778778,0.0,0.0,0.4047602415084839,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_5AB_3_MG2,0.0,0.0,0.0,0.07252547144889832,0.0,0.0,0.0,0.028819775208830833,0.0
ConcatenatedReads_5AB_3_MG4,0.5487438440322876,0.0,0.0,0.4057160019874573,0.0,0.4007924795150757,0.2570703327655792,0.30748769640922546,0.0
ConcatenatedReads_5PA_1_MG1,0.23198798298835754,0.07053717225790024,0.017931802198290825,0.5731000900268555,0.0,0.0,0.046822432428598404,0.039119161665439606,0.00032525009009987116
ConcatenatedReads_5PB_3_MG3,0.6359981298446655,0.032219063490629196,0.061701446771621704,0.12084357440471649,0.0,0.005940733011811972,0.07228915393352509,0.044598858803510666,0.0
ConcatenatedReads_6AA_1_MG2,0.02123374678194523,0.0,0.24078267812728882,0.0,0.6872681379318237,0.0,0.0,0.015256576240062714,0.0
ConcatenatedReads_6PA_1_MG2,0.17898014187812805,0.0,0.0,0.45742443203926086,0.39593377709388733,0.0,0.0,0.006740090437233448,0.0002684755891095847
ConcatenatedReads_7AA_1_MG1,0.5617061853408813,0.38949158787727356,0.07475021481513977,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_7AA_1_MG2,0.5846154093742371,0.0,0.0,0.0,0.0,0.0,0.44367295503616333,0.0,0.0
ConcatenatedReads_7AA_1_MG4,0.17446577548980713,0.8030853271484375,0.02558387629687786,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_7AA_4_MG3,0.24728263914585114,0.733855128288269,0.015074203722178936,0.0,0.0,0.0,0.0,0.0027162102051079273,0.0
ConcatenatedReads_7AA_5_MG5,0.37316200137138367,0.6297160387039185,0.016263434663414955,0.0,0.0,0.0,0.0,0.0,0.0
ConcatenatedReads_7AB_1_MG1,0.2934950888156891,0.0,0.0,0.07808534055948257,0.0,0.0,0.24954941868782043,0.19787070155143738,0.004076584707945585
ConcatenatedReads_7AB_1_MG4,0.5271475315093994,0.0,0.0,0.22960682213306427,0.0,0.0,0.2737681567668915,0.3129131495952606,0.0
ConcatenatedReads_7AB_3_MG2,0.0,0.0,0.0,0.09755560010671616,0.0,0.0,0.0,0.1311061978340149,0.004360914696007967
ConcatenatedReads_7AB_3_MG5,0.5992499589920044,0.0,0.0,0.0,0.0,0.0,0.0,0.2939904034137726,0.0
ConcatenatedReads_7AB_4_MG1,0.8221418261528015,0.0,0.0,0.0,0.0,0.0,0.0,0.07271839678287506,0.002588290022686124
ConcatenatedReads_7AB_4_MG4,0.2978810966014862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033384060952812433
ConcatenatedReads_7AB_5_MG5,0.8311659097671509,0.0,0.0,0.0,0.0,0.0,0.0,0.4627205729484558,0.00178676494397223
ConcatenatedReads_7PA_1_MG1,0.23467600345611572,0.04624277725815773,0.028051719069480896,0.2948387861251831,0.0,0.0,0.14227701723575592,0.23203226923942566,0.0
ConcatenatedReads_7PA_3_MG2,0.11581569164991379,0.0,0.0,0.35893014073371887,0.0,0.0,0.2088160216808319,0.2851639986038208,0.0004761043528560549
ConcatenatedReads_7PA_5_MG5,0.09889846295118332,0.0,0.0,0.4703889489173889,0.0,0.0,0.15149688720703125,0.21650290489196777,0.0
ConcatenatedReads_7PB_4_MG3,0.8021841645240784,0.036224015057086945,0.0,0.06559526175260544,0.0007048118277452886,0.005590968765318394,0.03892695531249046,0.03204439580440521,0.00624630693346262
ConcatenatedReads_8AA_3_MG2,0.0,0.0,0.0,0.0,0.0,0.5441324710845947,0.0,0.36207547783851624,0.0
ConcatenatedReads_8AA_3_MG4,0.38700997829437256,0.0,0.0,0.0,0.0,0.40320512652397156,0.0,0.33262330293655396,0.0
ConcatenatedReads_8AA_4_MG3,0.5050559043884277,0.0,0.053664740175008774,0.0,0.0,0.32982417941093445,0.0,0.1506813019514084,0.0
ConcatenatedReads_8AA_4_MG4,0.0,0.0,0.0,0.0,0.0,0.687942385673523,0.0,0.0,0.0
ConcatenatedReads_8AB_1_MG1,0.5048051476478577,0.011560693383216858,0.058824699372053146,0.007299560122191906,0.06567572057247162,0.14191406965255737,0.0036039131227880716,0.19404436647891998,0.0
ConcatenatedReads_8AB_3_MG3,0.3689911961555481,0.02171035297214985,0.04793572425842285,0.0004448003019206226,0.3132973611354828,0.15102986991405487,0.003967701457440853,0.07525811344385147,0.0
ConcatenatedReads_8AB_4_MG2,0.41331925988197327,0.02033400349318981,0.05510568246245384,0.0,0.21295759081840515,0.20284856855869293,0.029353614896535873,0.057391468435525894,0.00038232674705795944
ConcatenatedReads_8AB_4_MG3,0.3584464490413666,0.02141568996012211,0.0740053802728653,0.0,0.055950019508600235,0.3234884440898895,0.006187103688716888,0.13156092166900635,0.0023008459247648716
ConcatenatedReads_8AB_5_MG4,0.34962230920791626,0.027139049023389816,0.06582537293434143,0.0,0.20104756951332092,0.2582722008228302,0.011439353227615356,0.05011322349309921,0.006483837496489286
ConcatenatedReads_8AC_1_MG2,0.0,0.0,0.0,0.0,0.0,0.13002066314220428,0.0,0.0,0.0
ConcatenatedReads_8AC_1_MG4,0.6472440958023071,0.0,0.0,0.0,0.0,0.4350380599498749,0.0,0.0,0.0
ConcatenatedReads_8AC_3_MG2,0.5267175436019897,0.0,0.0072739869356155396,0.0,0.028186805546283722,0.07622251659631729,0.3202725350856781,0.031737372279167175,0.0003812552022282034
ConcatenatedReads_8AC_3_MG4,0.6474215388298035,0.0,0.0,0.0,0.05732402577996254,0.2461511492729187,0.0,0.06907010078430176,0.0
ConcatenatedReads_8AC_4_MG3,0.21492819488048553,0.0,0.0,0.01312921941280365,0.011624270118772984,0.0509776771068573,0.0,0.7049291133880615,0.0003319788083899766
ConcatenatedReads_8PA_3_MG2,0.12795805931091309,0.0,0.029857652261853218,0.0008263411582447588,0.006623259745538235,0.22148288786411285,0.005341002251952887,0.5617281198501587,0.0002041800762526691
ConcatenatedReads_8PB_3_MG2,0.31766560673713684,0.0,0.02800786681473255,0.01644234172999859,0.09003826230764389,0.3875289559364319,0.02880101650953293,0.09473983943462372,0.0
ConcatenatedReads_8PB_4_MG3,0.37230628728866577,0.003039279719814658,0.02535303123295307,0.010071993805468082,0.0734337717294693,0.3586530089378357,0.018492721021175385,0.09957657754421234,0.002678772434592247
ConcatenatedReads_8PB_5_MG6,0.3457060158252716,0.012821461074054241,0.02088826708495617,0.012810816988348961,0.10468176752328873,0.30327051877975464,0.014084774069488049,0.12322307378053665,0.005066778045147657
ConcatenatedReads_9AA_1_MG6,0.39559096097946167,0.0,0.40070274472236633,0.0,0.1589137762784958,0.0,0.015456391498446465,0.022731313481926918,0.0
ConcatenatedReads_9AA_2_MG7,0.3589702844619751,0.0,0.20473572611808777,0.0,0.30025985836982727,0.0,0.030670130625367165,0.07583329826593399,0.0
ConcatenatedReads_9AA_3_MG7,0.5976395010948181,0.0,0.30709555745124817,0.0,0.0705748051404953,0.0,0.0,0.022412970662117004,0.0
ConcatenatedReads_9PA_2_MG7,0.14927713572978973,0.0,0.0,0.19805115461349487,0.106483094394207,0.0,0.0,0.5691837668418884,0.0
ConcatenatedReads_9PA_3_MG4,0.08874420076608658,0.0,0.02443786710500717,0.1666761040687561,0.14059725403785706,0.03659401461482048,0.036646198481321335,0.43882980942726135,0.0
ConcatenatedReads_9PA_3_MG7,0.07485509663820267,0.0,0.023301970213651657,0.1898796111345291,0.17627911269664764,0.04948759451508522,0.04243256896734238,0.3945537209510803,0.0
ConcatenatedReads_OCA_2_MG1,0.013101812452077866,0.0,0.06537506729364395,0.08395659923553467,0.0005019092350266874,0.6382109522819519,0.07467365264892578,0.05330551043152809,0.0010999011574313045
ConcatenatedReads_OCA_2_MG6,0.014067753218114376,0.0,0.057458359748125076,0.08253104239702225,0.0016516559990122914,0.6185877919197083,0.0754869133234024,0.049847397953271866,0.0
ConcatenatedReads_OCA_4_MG7,0.4865054488182068,0.0,0.5787345767021179,0.0,0.0,0.0,0.0,0.26748865842819214,0.0
ConcatenatedReads_OCB_2_MG1,0.6307512521743774,0.0,0.0,0.019401833415031433,0.0,0.0018790200119838119,0.20568594336509705,0.1368972361087799,0.00041075985063798726
ConcatenatedReads_OCB_2_MG4,0.621960461139679,0.0,0.004112959373742342,0.01671701855957508,0.0,0.008200825192034245,0.19005250930786133,0.11674869060516357,0.0
